0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.024043560028076172e-02,-4.603227972984313965e-02,-5.851348916318954707e-02,-6.008601188659667969e-02,-8.928507566452026367e-02,-6.663541922596039058e-02,-1.131225824356079102e-01,-9.402954578399658203e-02,-6.215068007138313533e-02,-1.559660732746124268e-01,-1.009494364261627197e-01,-5.292258093383850337e-02,-8.011633157730102539e-02,-1.671636104583740234e-01,-3.204592744138778926e-02,-1.274520158767700195e-01,-2.077525258064270020e-01,-6.154747734096588374e-02,-1.716384291648864746e-01,-2.278525531291961670e-01,-8.246010968711914302e-02,-2.085194587707519531e-01,-2.442367672920227051e-01,-9.539674649265350581e-02,-9.514534473419189453e-02,-1.239175498485565186e-01,-1.187122481194080592e-02,-1.515979766845703125e-01,-1.007838249206542969e-01,-5.458498055365623713e-02,-1.229005455970764160e-01,-6.056013703346252441e-02,-7.171939740207733394e-02,-9.091448783874511719e-02,-6.040319800376892090e-02,-7.003139386203827144e-02,-1.060498952865600586e-01,-8.047822117805480957e-02,9.699268660625648408e-04,-1.489269733428955078e-01,-5.472627282142639160e-02,-4.811688194301666499e-02,-1.111230254173278809e-01,-2.450114488601684570e-02,-5.535067672160209895e-02,-8.554691076278686523e-02,-3.787535429000854492e-02,-4.380280206230224849e-02,-1.060051023960113525e-01,-4.473483562469482422e-02,9.687338413030488482e-03,-1.358497142791748047e-01,-1.775842905044555664e-02,-2.980544286099018336e-02,-1.073916256427764893e-01,-3.224074840545654297e-03,-3.502337688830436946e-02,-8.317732810974121094e-02,-1.602941751480102539e-02,-2.647730203595699550e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.045290708541870117e-02,-4.233476519584655762e-02,-5.811761626988154461e-02,-8.184957504272460938e-02,-8.415836095809936523e-02,-6.571603501229983380e-02,-1.307522654533386230e-01,-9.528848528861999512e-02,-6.221775272875529339e-02,-1.679807603359222412e-01,-9.972396492958068848e-02,-5.289480024963122418e-02,-1.037177443504333496e-01,-1.686453819274902344e-01,-1.908808322637778332e-02,-1.596369445323944092e-01,-2.086283266544342041e-01,-4.072056273012858441e-02,-2.016637325286865234e-01,-2.346414029598236084e-01,-5.603298852234583904e-02,-2.367548048496246338e-01,-2.600015401840209961e-01,-6.505288863569003155e-02,-1.139910519123077393e-01,-1.257454752922058105e-01,2.572366222595157126e-03,-1.713282763957977295e-01,-1.021295189857482910e-01,-3.418620238095027020e-02,-1.411797106266021729e-01,-6.292966008186340332e-02,-4.778071055203181317e-02,-1.072875261306762695e-01,-5.736550688743591309e-02,-4.401780599742632916e-02,-1.203951537609100342e-01,-8.264967799186706543e-02,1.603323286384839008e-02,-1.620990633964538574e-01,-5.912297964096069336e-02,-2.660504104583960583e-02,-1.268683671951293945e-01,-2.815920114517211914e-02,-3.618428045898181011e-02,-1.013229489326477051e-01,-3.733313083648681641e-02,-2.727867411463957836e-02,-1.172400712966918945e-01,-4.734995961189270020e-02,2.486320277661580036e-02,-1.489755213260650635e-01,-2.189815044403076172e-02,-7.313717436189470789e-03,-1.230599284172058105e-01,-3.744959831237792969e-03,-1.428104406237107327e-02,-9.866052865982055664e-02,-1.231962442398071289e-02,-8.445494156474886438e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.602087497711181641e-02,-4.757124185562133789e-02,-5.161532868786622430e-02,-9.272569417953491211e-02,-9.049215912818908691e-02,-5.570567880912591363e-02,-1.446291506290435791e-01,-9.897920489311218262e-02,-5.040931065722276117e-02,-1.771267056465148926e-01,-9.339457750320434570e-02,-3.986543526097108270e-02,-1.144518256187438965e-01,-1.705138385295867920e-01,-1.023822014375497247e-02,-1.714399158954620361e-01,-2.124149799346923828e-01,-2.694116269393731500e-02,-2.116724252700805664e-01,-2.370927333831787109e-01,-4.027301554723550225e-02,-2.448070645332336426e-01,-2.609228789806365967e-01,-4.891215746446420098e-02,-1.246761679649353027e-01,-1.268239021301269531e-01,8.392548960010515202e-03,-1.795437932014465332e-01,-1.041434407234191895e-01,-2.331839052184392358e-02,-1.514480710029602051e-01,-6.466960906982421875e-02,-3.687507023258973504e-02,-1.174871921539306641e-01,-5.749970674514770508e-02,-3.455934782667924310e-02,-1.306144297122955322e-01,-8.360478281974792480e-02,1.948934125558565711e-02,-1.726596951484680176e-01,-6.239610910415649414e-02,-1.770813499732781793e-02,-1.393009126186370850e-01,-3.230404853820800781e-02,-2.754891027851869012e-02,-1.119688749313354492e-01,-3.873604536056518555e-02,-2.046236877485085870e-02,-1.255721151828765869e-01,-4.899799823760986328e-02,2.618701460615824317e-02,-1.589308381080627441e-01,-2.444785833358764648e-02,-1.015658999484969627e-03,-1.351592838764190674e-01,-8.079409599304199219e-03,-6.564187511493457805e-03,-1.094889044761657715e-01,-1.381963491439819336e-02,-9.778241363065376390e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.172094821929931641e-03,-4.315978288650512695e-02,-4.926828430690477489e-02,-5.472600460052490234e-02,-9.112754464149475098e-02,-5.576615171231935619e-02,-1.033096611499786377e-01,-1.000479459762573242e-01,-5.297669531502435802e-02,-1.439757347106933594e-01,-9.884202480316162109e-02,-4.643082754411409496e-02,-8.308559656143188477e-02,-1.681329607963562012e-01,-2.265709401764581798e-02,-1.344714760780334473e-01,-2.111895978450775146e-01,-4.853601889409731029e-02,-1.781172454357147217e-01,-2.316880524158477783e-01,-6.506655128397653698e-02,-2.143700718879699707e-01,-2.478728294372558594e-01,-7.493158938088129162e-02,-9.914621710777282715e-02,-1.266588568687438965e-01,-8.247855545064908256e-03,-1.517004072666168213e-01,-1.034092605113983154e-01,-5.047178776659677624e-02,-1.184295713901519775e-01,-6.242907047271728516e-02,-6.523150713839243053e-02,-8.372431993484497070e-02,-6.193417310714721680e-02,-6.073559956350038647e-02,-1.081440150737762451e-01,-8.290252089500427246e-02,-3.636543006138026612e-04,-1.457410454750061035e-01,-5.529233813285827637e-02,-4.859823869266222118e-02,-1.076252162456512451e-01,-2.638280391693115234e-02,-5.327263237633417248e-02,-8.265292644500732422e-02,-3.921687602996826172e-02,-3.949744390048692821e-02,-1.057176589965820312e-01,-4.497158527374267578e-02,4.044645505913990746e-03,-1.312600970268249512e-01,-1.829433441162109375e-02,-3.425481306113908886e-02,-1.027413606643676758e-01,-4.772603511810302734e-03,-3.679071129955957531e-02,-7.977151870727539062e-02,-1.701563596725463867e-02,-2.583874897756288647e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.974050283432006836e-02,-4.901441931724548340e-02,-5.401744082156056947e-02,-9.999781847000122070e-02,-9.246578812599182129e-02,-5.574617668572301454e-02,-1.523090004920959473e-01,-1.054794192314147949e-01,-4.692465945664281435e-02,-1.832282245159149170e-01,-1.016714274883270264e-01,-3.248682751837606020e-02,-1.227520108222961426e-01,-1.736583709716796875e-01,-9.029611419471450517e-03,-1.805732846260070801e-01,-2.173506021499633789e-01,-2.324273198428983278e-02,-2.207697033882141113e-01,-2.419508099555969238e-01,-3.420078888121480531e-02,-2.537119388580322266e-01,-2.656499147415161133e-01,-4.111438005748624391e-02,-1.306416392326354980e-01,-1.319260597229003906e-01,1.187167928036814146e-02,-1.872797906398773193e-01,-1.064032018184661865e-01,-1.732948369863862581e-02,-1.579348742961883545e-01,-6.479239463806152344e-02,-2.909976750198239870e-02,-1.227922439575195312e-01,-5.745747685432434082e-02,-2.535522117796773500e-02,-1.360774934291839600e-01,-8.906704187393188477e-02,2.463615738269453459e-02,-1.797818839550018311e-01,-6.417015194892883301e-02,-1.158719457271928377e-02,-1.447415053844451904e-01,-3.300136327743530273e-02,-2.246408856991166658e-02,-1.178520321846008301e-01,-4.008823633193969727e-02,-1.576629787269467897e-02,-1.307556629180908203e-01,-5.675312876701354980e-02,3.286698699411516600e-02,-1.664558351039886475e-01,-2.863276004791259766e-02,6.760058518914036085e-03,-1.418020725250244141e-01,-1.153999567031860352e-02,6.992137659764807722e-04,-1.161906719207763672e-01,-1.668167114257812500e-02,5.902166072694114973e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.963014602661132812e-03,-4.773530364036560059e-02,-4.913132120741536824e-02,-5.447387695312500000e-02,-9.627667069435119629e-02,-5.575253669990232197e-02,-1.055251061916351318e-01,-9.972894191741943359e-02,-5.344269652737310139e-02,-1.475948393344879150e-01,-9.876358509063720703e-02,-4.724649567974736897e-02,-8.447307348251342773e-02,-1.715859770774841309e-01,-2.231369209362199513e-02,-1.381150484085083008e-01,-2.148964405059814453e-01,-4.882633541597058979e-02,-1.824343800544738770e-01,-2.365934252738952637e-01,-6.562465657366445271e-02,-2.195320427417755127e-01,-2.532905340194702148e-01,-7.563986857308080403e-02,-1.006080508232116699e-01,-1.283130347728729248e-01,-8.754630991052891886e-03,-1.524074077606201172e-01,-1.064290702342987061e-01,-5.248958845509221760e-02,-1.181208193302154541e-01,-6.696197390556335449e-02,-6.747219194544484822e-02,-8.403521776199340820e-02,-6.641530990600585938e-02,-6.276913960350682942e-02,-1.094231307506561279e-01,-8.368381857872009277e-02,-1.863222637940253890e-03,-1.459602713584899902e-01,-5.622413754463195801e-02,-5.109163229240110127e-02,-1.060982346534729004e-01,-2.913504838943481445e-02,-5.519841094387700764e-02,-8.219128847122192383e-02,-4.281324148178100586e-02,-4.085197527779271809e-02,-1.064029335975646973e-01,-4.494765400886535645e-02,1.488142694551441991e-03,-1.325877904891967773e-01,-1.822972297668457031e-02,-3.650728096140554158e-02,-1.025002002716064453e-01,-5.530238151550292969e-03,-3.808259446991613117e-02,-7.989990711212158203e-02,-1.808845996856689453e-02,-2.652878169788053242e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.358386993408203125e-02,-5.233743786811828613e-02,-5.435653447101884694e-02,-1.058028340339660645e-01,-9.412109851837158203e-02,-5.454067184518152089e-02,-1.586877107620239258e-01,-1.057028472423553467e-01,-4.416128664205842824e-02,-1.933508217334747314e-01,-1.064344048500061035e-01,-2.745537503550821157e-02,-1.294467449188232422e-01,-1.776704192161560059e-01,-2.667032386391099408e-03,-1.882828176021575928e-01,-2.197417020797729492e-01,-1.467895644645267339e-02,-2.278813123703002930e-01,-2.432190477848052979e-01,-2.488444044183069082e-02,-2.609354257583618164e-01,-2.662436962127685547e-01,-3.130210979769998403e-02,-1.357521712779998779e-01,-1.337921917438507080e-01,1.965562024225420146e-02,-1.928209960460662842e-01,-1.077202260494232178e-01,-7.702658389909800007e-03,-1.629713475704193115e-01,-6.643053889274597168e-02,-2.014970450590425344e-02,-1.292586326599121094e-01,-6.064692139625549316e-02,-1.693732521425062032e-02,-1.406822502613067627e-01,-8.916077017784118652e-02,3.336845294644064097e-02,-1.844892799854278564e-01,-6.408900022506713867e-02,-1.547040971210833504e-03,-1.486765146255493164e-01,-3.249013423919677734e-02,-1.360020550827556463e-02,-1.231541037559509277e-01,-4.199492931365966797e-02,-7.746368152304228261e-03,-1.362969875335693359e-01,-5.638644099235534668e-02,4.255474687625593333e-02,-1.715807616710662842e-01,-2.735233306884765625e-02,1.804666736234850077e-02,-1.465771198272705078e-01,-9.435594081878662109e-03,1.158361558874076991e-02,-1.221452951431274414e-01,-1.690036058425903320e-02,1.632038832713789134e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.452096462249755859e-03,-4.752939939498901367e-02,-5.425999805665071563e-02,-5.458873510360717773e-02,-9.520971775054931641e-02,-6.357376396989877776e-02,-1.099815964698791504e-01,-9.740510582923889160e-02,-6.246923774814661101e-02,-1.523637175559997559e-01,-9.584939479827880859e-02,-5.653122932052667693e-02,-8.230412006378173828e-02,-1.708447337150573730e-01,-2.706014298236425475e-02,-1.330902278423309326e-01,-2.120162546634674072e-01,-5.615768328642900542e-02,-1.762783229351043701e-01,-2.319539487361907959e-01,-7.517352074718530730e-02,-2.137209773063659668e-01,-2.491872906684875488e-01,-8.684114486312921599e-02,-9.828349947929382324e-02,-1.263122260570526123e-01,-1.118032474404628829e-02,-1.536552309989929199e-01,-1.015579700469970703e-01,-5.490459248757417754e-02,-1.206437945365905762e-01,-6.072181463241577148e-02,-7.015875846481378630e-02,-8.833670616149902344e-02,-6.270197033882141113e-02,-6.659409523344095305e-02,-1.081670522689819336e-01,-8.104887604713439941e-02,-2.565750185013371265e-03,-1.492671966552734375e-01,-5.494230985641479492e-02,-5.246874437069948272e-02,-1.093299090862274170e-01,-2.565240859985351562e-02,-5.665622398591096953e-02,-8.415073156356811523e-02,-4.111522436141967773e-02,-4.280759141182954863e-02,-1.062062382698059082e-01,-4.135540127754211426e-02,2.039269280075473034e-03,-1.351892948150634766e-01,-1.570224761962890625e-02,-3.643997878170068816e-02,-1.052945852279663086e-01,-1.372396945953369141e-03,-3.850043312048967437e-02,-8.133238554000854492e-02,-1.438492536544799805e-02,-2.767309107220228270e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.400902986526489258e-02,-5.251532793045043945e-02,-5.118702074405234725e-02,-1.069748401641845703e-01,-9.720563888549804688e-02,-5.418021699306052597e-02,-1.611209213733673096e-01,-1.107455790042877197e-01,-4.857542088147681625e-02,-1.929323971271514893e-01,-1.075288951396942139e-01,-3.736856302138846786e-02,-1.294440031051635742e-01,-1.791987419128417969e-01,-3.225293260854300570e-03,-1.878875494003295898e-01,-2.226921916007995605e-01,-1.797495318469088943e-02,-2.275803089141845703e-01,-2.451590895652770996e-01,-2.935118881877940566e-02,-2.608672380447387695e-01,-2.682803571224212646e-01,-3.669631948586982162e-02,-1.367214322090148926e-01,-1.358923316001892090e-01,1.541738769147116273e-02,-1.946448981761932373e-01,-1.085603833198547363e-01,-1.637417917963546188e-02,-1.640802919864654541e-01,-6.790339946746826172e-02,-2.973766719814818771e-02,-1.299095749855041504e-01,-6.498289108276367188e-02,-2.663197090741675765e-02,-1.412347853183746338e-01,-9.170803427696228027e-02,2.605232874039131730e-02,-1.850520968437194824e-01,-6.477448344230651855e-02,-1.150229761269372375e-02,-1.497305929660797119e-01,-3.480172157287597656e-02,-2.089726647254508407e-02,-1.228780746459960938e-01,-4.552000761032104492e-02,-1.291759034511130722e-02,-1.362662017345428467e-01,-5.741575360298156738e-02,3.227104524258095353e-02,-1.719917654991149902e-01,-2.810841798782348633e-02,7.111009658459011007e-03,-1.470206379890441895e-01,-1.024174690246582031e-02,3.250162565294090200e-03,-1.212999820709228516e-01,-1.806235313415527344e-02,9.991403651568475652e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.580863475799560547e-03,-4.823371767997741699e-02,-5.217145694653879673e-02,-5.936861038208007812e-02,-9.570622444152832031e-02,-5.843892632286440403e-02,-1.135885417461395264e-01,-1.006081700325012207e-01,-5.425749285380732090e-02,-1.549111008644104004e-01,-9.672692418098449707e-02,-4.537381543080698520e-02,-8.585155010223388672e-02,-1.702762544155120850e-01,-2.413420317928682834e-02,-1.371228992938995361e-01,-2.132301926612854004e-01,-5.120784728090654880e-02,-1.804546117782592773e-01,-2.339850962162017822e-01,-6.892019076506983311e-02,-2.173354029655456543e-01,-2.520958483219146729e-01,-7.962323291461359531e-02,-1.010542809963226318e-01,-1.259332001209259033e-01,-8.184583245324006384e-03,-1.559699475765228271e-01,-1.046434044837951660e-01,-4.980133040110956699e-02,-1.220637857913970947e-01,-6.505498290061950684e-02,-6.415860666196238071e-02,-8.830076456069946289e-02,-6.666323542594909668e-02,-5.987940294902216465e-02,-1.103479564189910889e-01,-8.071500062942504883e-02,7.085400004740449731e-04,-1.510654389858245850e-01,-5.548977851867675781e-02,-4.729885546724688083e-02,-1.104752719402313232e-01,-2.706134319305419922e-02,-5.179807482521425754e-02,-8.475726842880249023e-02,-4.209837317466735840e-02,-3.819876475493799717e-02,-1.078493893146514893e-01,-4.134795069694519043e-02,5.757040956510195429e-03,-1.368510425090789795e-01,-1.640105247497558594e-02,-3.176443962614428074e-02,-1.068719625473022461e-01,-3.707706928253173828e-03,-3.417803658406626255e-02,-8.270490169525146484e-02,-1.676720380783081055e-02,-2.362113943557631046e-02
