2.550746202468872070e-01,8.434265255928039551e-01,2.255136166695592692e-07
2.547859847545623779e-01,8.460303544998168945e-01,2.262798517449482461e-07
2.546718418598175049e-01,8.479501605033874512e-01,2.308798201511308434e-07
2.563547790050506592e-01,8.476464748382568359e-01,2.230755029586362070e-07
2.573412954807281494e-01,8.426125645637512207e-01,2.315590421630986384e-07
2.568624019622802734e-01,8.316984176635742188e-01,2.396782861069368664e-07
2.623691856861114502e-01,8.149877190589904785e-01,2.416565791918401374e-07
2.674137949943542480e-01,7.919811606407165527e-01,2.698563150715926895e-07
2.711003422737121582e-01,7.621418237686157227e-01,2.851352292054798454e-07
2.732261121273040771e-01,7.294263839721679688e-01,2.728469041812786600e-07
2.767646908760070801e-01,6.957830190658569336e-01,2.702625749861908844e-07
2.795881032943725586e-01,6.623898744583129883e-01,2.746485847637814004e-07
2.842416763305664062e-01,6.303794384002685547e-01,2.499153879398363642e-07
2.880325019359588623e-01,5.957377552986145020e-01,2.612839580251602456e-07
2.892310321331024170e-01,5.579175949096679688e-01,2.369315268424543319e-07
2.939741611480712891e-01,5.226159691810607910e-01,2.292242555768098100e-07
2.969597578048706055e-01,4.894466400146484375e-01,2.283258737634241697e-07
3.012143671512603760e-01,4.580244719982147217e-01,2.269399459464693791e-07
3.063656389713287354e-01,4.257474839687347412e-01,2.354947525873285485e-07
3.091610372066497803e-01,3.907432258129119873e-01,2.178710332145783468e-07
3.163103163242340088e-01,3.604887127876281738e-01,2.060673125470202649e-07
3.217485845088958740e-01,3.391335606575012207e-01,2.062528210444725119e-07
3.226347267627716064e-01,3.217151463031768799e-01,2.069251934244675795e-07
3.265187442302703857e-01,3.115378916263580322e-01,1.956444748429930769e-07
3.286688923835754395e-01,3.061289191246032715e-01,1.949177317328576464e-07
3.314386904239654541e-01,3.059045970439910889e-01,1.897702617270624614e-07
3.331651985645294189e-01,3.005904853343963623e-01,1.902602377867879113e-07
3.347932398319244385e-01,2.987521588802337646e-01,1.709097858793029445e-07
3.356297314167022705e-01,2.954124808311462402e-01,1.878203903515895945e-07
3.373484015464782715e-01,2.897610664367675781e-01,1.934402718006822397e-07
