3.280968964099884033e-01,5.841145515441894531e-01,4.064928589286864735e-07
3.302487432956695557e-01,5.847967863082885742e-01,4.003904052751749987e-07
3.303588330745697021e-01,5.853384733200073242e-01,4.021884478788706474e-07
3.284917473793029785e-01,5.854161977767944336e-01,4.063635401507781353e-07
3.309738636016845703e-01,5.854031443595886230e-01,4.058043714394443668e-07
3.281199038028717041e-01,5.846289396286010742e-01,4.008930716281611240e-07
3.293399214744567871e-01,5.834406614303588867e-01,4.001399531716742786e-07
3.312507271766662598e-01,5.856579542160034180e-01,4.051821349548845319e-07
3.292780518531799316e-01,5.847653150558471680e-01,4.063840890466963174e-07
3.311399817466735840e-01,5.855797529220581055e-01,4.029304818686796352e-07
3.304193019866943359e-01,5.847021341323852539e-01,4.109369342586433049e-07
3.281977474689483643e-01,5.846887826919555664e-01,4.019994435111584608e-07
3.306851685047149658e-01,5.844197273254394531e-01,4.086488445409486303e-07
3.302231132984161377e-01,5.854851007461547852e-01,4.070233501352049643e-07
3.290733397006988525e-01,5.840772390365600586e-01,4.051271673688461306e-07
3.303924202919006348e-01,5.840756893157958984e-01,3.966387112086522393e-07
3.303953111171722412e-01,5.850019454956054688e-01,4.044804313707572874e-07
3.312208950519561768e-01,5.860170125961303711e-01,4.008228984275774565e-07
3.307232260704040527e-01,5.840570330619812012e-01,4.038230940750509035e-07
3.292837738990783691e-01,5.850695371627807617e-01,4.096529835351248039e-07
3.309944868087768555e-01,5.858815908432006836e-01,4.070576835601968924e-07
3.322457969188690186e-01,5.839816331863403320e-01,4.086877822828682838e-07
3.318533599376678467e-01,5.840823650360107422e-01,4.161848323747108225e-07
3.330239057540893555e-01,5.835055112838745117e-01,4.085282796495448565e-07
3.335191607475280762e-01,5.852229595184326172e-01,4.045221260184916900e-07
3.328407704830169678e-01,5.851565003395080566e-01,3.994927340045251185e-07
3.329266309738159180e-01,5.847440361976623535e-01,4.101059971617360134e-07
3.326157331466674805e-01,5.842438936233520508e-01,4.072922195064165862e-07
3.334360718727111816e-01,5.847501158714294434e-01,4.050714892400719691e-07
3.326698541641235352e-01,5.846934318542480469e-01,3.989644596913421992e-07
