7.714540958404541016e-01,8.828171491622924805e-01,1.841069092733960133e-07
7.736029028892517090e-01,8.802461624145507812e-01,1.953441710611514281e-07
7.723422050476074219e-01,8.793509006500244141e-01,1.942799343623846653e-07
7.703828215599060059e-01,8.801013827323913574e-01,1.956520776502657100e-07
7.702412009239196777e-01,8.813232779502868652e-01,1.955260273689418682e-07
7.695705890655517578e-01,8.825278878211975098e-01,1.968968490473343991e-07
7.697520256042480469e-01,8.806485533714294434e-01,1.970272478502010927e-07
7.698508501052856445e-01,8.814292550086975098e-01,2.040637241407239344e-07
7.704751491546630859e-01,8.810736536979675293e-01,2.058912969005177729e-07
7.700840234756469727e-01,8.795115947723388672e-01,1.995474150362497312e-07
7.706690430641174316e-01,8.800047039985656738e-01,1.984160178380989237e-07
7.703605294227600098e-01,8.818752765655517578e-01,2.064886217567618587e-07
7.704936861991882324e-01,8.820450305938720703e-01,1.967220271126279840e-07
7.717486023902893066e-01,8.809507489204406738e-01,2.043058486833615461e-07
7.711836695671081543e-01,8.821513652801513672e-01,2.071617188903474016e-07
7.714961171150207520e-01,8.825601339340209961e-01,2.046444933512248099e-07
7.708734869956970215e-01,8.814237713813781738e-01,1.995999809878412634e-07
7.712183594703674316e-01,8.810564875602722168e-01,2.071622162702624337e-07
7.722325921058654785e-01,8.806819915771484375e-01,1.940942837563852663e-07
7.716400623321533203e-01,8.824131488800048828e-01,1.915960297083074693e-07
7.705565094947814941e-01,8.817217946052551270e-01,2.009467436892009573e-07
7.721192836761474609e-01,8.820272684097290039e-01,1.915632594773342134e-07
7.707971930503845215e-01,8.821629285812377930e-01,2.031301988836275996e-07
7.718688845634460449e-01,8.814727067947387695e-01,2.019507263639752637e-07
7.723922133445739746e-01,8.816376328468322754e-01,2.021400717922006152e-07
7.718812227249145508e-01,8.808601498603820801e-01,2.004079249218193581e-07
7.711187601089477539e-01,8.830695152282714844e-01,2.147833413346234011e-07
7.712065577507019043e-01,8.814732432365417480e-01,1.881670499415122322e-07
7.722449302673339844e-01,8.818724751472473145e-01,2.051551462045608787e-07
7.712521553039550781e-01,8.821659088134765625e-01,1.998986931539548095e-07
