3.336769342422485352e-01,3.432330489158630371e-01,3.400996888558438513e-07
3.317992389202117920e-01,3.460170626640319824e-01,3.963984624988370342e-07
3.340478241443634033e-01,3.457463979721069336e-01,3.915606896498502465e-07
3.312313556671142578e-01,3.468501567840576172e-01,3.978834683948662132e-07
3.321149945259094238e-01,3.461408019065856934e-01,3.875686331866745604e-07
3.320891559123992920e-01,3.456617593765258789e-01,3.869537010814383393e-07
3.329237997531890869e-01,3.450583815574645996e-01,3.946319395708997035e-07
3.330872654914855957e-01,3.460372090339660645e-01,3.849227709906699602e-07
3.325439691543579102e-01,3.482760488986968994e-01,3.800579406743054278e-07
3.357560932636260986e-01,3.556773066520690918e-01,3.697340105190960458e-07
3.392324149608612061e-01,3.697785139083862305e-01,3.712778209319367306e-07
3.437160849571228027e-01,3.909911513328552246e-01,3.588000367926724721e-07
3.499105572700500488e-01,4.179947674274444580e-01,3.650020516943186522e-07
3.546026945114135742e-01,4.512121677398681641e-01,3.301105380160151981e-07
3.642565310001373291e-01,4.801532626152038574e-01,3.216159143448749091e-07
3.643006980419158936e-01,5.242847800254821777e-01,3.609960117501032073e-07
3.797959685325622559e-01,5.764365196228027344e-01,3.251624605127290124e-07
3.826685845851898193e-01,6.209565401077270508e-01,3.484353783278493211e-07
3.844409584999084473e-01,6.730822324752807617e-01,3.194393798366945703e-07
3.935207426548004150e-01,7.338969707489013672e-01,3.179702900979464175e-07
3.960906267166137695e-01,7.820941805839538574e-01,3.707334883529256331e-07
3.882471024990081787e-01,8.133499026298522949e-01,3.357490072630753275e-07
3.866685926914215088e-01,8.357148170471191406e-01,3.989581500718486495e-07
3.877074122428894043e-01,8.465901017189025879e-01,4.255007581832614960e-07
3.870428800582885742e-01,8.509726524353027344e-01,4.339107420037180418e-07
3.834340572357177734e-01,8.505073189735412598e-01,4.352973235199897317e-07
3.818929195404052734e-01,8.487397432327270508e-01,4.355079568085784558e-07
3.770739436149597168e-01,8.444330096244812012e-01,4.512237126164109213e-07
3.745342493057250977e-01,8.384972810745239258e-01,4.460593743260687916e-07
3.728630244731903076e-01,8.346290588378906250e-01,4.516419949140981771e-07
