4.876536726951599121e-01,5.966756939888000488e-01,1.575318293589589302e-07
4.869440197944641113e-01,5.992748141288757324e-01,1.523857235952164046e-07
4.877908527851104736e-01,5.995233058929443359e-01,1.517511378779090592e-07
4.861166775226593018e-01,5.997990369796752930e-01,1.613603615169267869e-07
4.861117005348205566e-01,6.002033948898315430e-01,1.501255155744729564e-07
4.880578815937042236e-01,5.991722941398620605e-01,1.496186428084911313e-07
4.896765649318695068e-01,5.971906185150146484e-01,1.606033777079574065e-07
4.888188838958740234e-01,5.960170626640319824e-01,1.522974031331614242e-07
4.987854361534118652e-01,5.934538245201110840e-01,1.597923073859419674e-07
5.008376240730285645e-01,5.900087952613830566e-01,1.606232160611398285e-07
5.076348185539245605e-01,5.912187099456787109e-01,1.588430933452400495e-07
5.120798945426940918e-01,5.887845754623413086e-01,1.632246409144499921e-07
5.281993150711059570e-01,5.821336507797241211e-01,1.805042018077074317e-07
5.395744442939758301e-01,5.796895027160644531e-01,1.634634116953748162e-07
5.485647916793823242e-01,5.792838335037231445e-01,1.605147303962439764e-07
5.649176239967346191e-01,5.744465589523315430e-01,1.675905707543279277e-07
5.766933560371398926e-01,5.720327496528625488e-01,1.574784675995033467e-07
5.927925705909729004e-01,5.708686113357543945e-01,1.816585353253685753e-07
6.050255298614501953e-01,5.695913434028625488e-01,1.882388147578240023e-07
6.269121170043945312e-01,5.718846917152404785e-01,1.843334160867016180e-07
6.401150226593017578e-01,5.703182220458984375e-01,1.807460705549601698e-07
6.536753773689270020e-01,5.724557638168334961e-01,1.817075911958454526e-07
6.814782619476318359e-01,5.722205042839050293e-01,2.032981569755065721e-07
6.968595981597900391e-01,5.682122707366943359e-01,1.686548216639494058e-07
7.104364633560180664e-01,5.687512159347534180e-01,1.886223088831684436e-07
7.344726920127868652e-01,5.728081464767456055e-01,2.017807503307267325e-07
7.439907193183898926e-01,5.757870674133300781e-01,2.020964728899343754e-07
7.586113214492797852e-01,5.723478794097900391e-01,2.191017642871884163e-07
7.615378499031066895e-01,5.740562677383422852e-01,2.448797715715045342e-07
7.730026245117187500e-01,5.776202082633972168e-01,2.554556886025238782e-07
