2.462458163499832153e-01,8.447182774543762207e-01,2.895459942919842433e-07
2.348501384258270264e-01,8.452529907226562500e-01,2.726585819345928030e-07
2.267235815525054932e-01,8.502178788185119629e-01,2.676729593531490536e-07
2.179749161005020142e-01,8.570895791053771973e-01,2.646502252900972962e-07
2.202636748552322388e-01,8.543935418128967285e-01,2.721643852510169381e-07
2.393278181552886963e-01,8.546401858329772949e-01,2.791949782476876862e-07
2.506890892982482910e-01,8.607257604598999023e-01,2.674712789030309068e-07
2.857436537742614746e-01,8.645058870315551758e-01,2.753610885974921985e-07
3.024455010890960693e-01,8.629075884819030762e-01,2.715516700391162885e-07
3.479513525962829590e-01,8.656438589096069336e-01,3.202535481250379235e-07
3.931266665458679199e-01,8.598696589469909668e-01,3.064781992634380003e-07
4.200899899005889893e-01,8.582875132560729980e-01,3.040636897821968887e-07
4.669253230094909668e-01,8.498166203498840332e-01,2.798856826302653644e-07
5.111973881721496582e-01,8.429470062255859375e-01,2.940021488484489964e-07
5.429095625877380371e-01,8.454852104187011719e-01,2.991245651173812803e-07
5.769094824790954590e-01,8.504848480224609375e-01,2.277612054513156181e-07
6.035100221633911133e-01,8.400045633316040039e-01,2.734788893121731235e-07
6.436532139778137207e-01,8.400533199310302734e-01,2.943075116945692571e-07
6.607590913772583008e-01,8.419951200485229492e-01,3.190210122738790233e-07
6.995506882667541504e-01,8.456915020942687988e-01,2.681775299606670160e-07
7.142834663391113281e-01,8.448514938354492188e-01,3.157947787713055732e-07
7.470000982284545898e-01,8.458291292190551758e-01,2.449631040235544788e-07
7.734768986701965332e-01,8.528617620468139648e-01,2.517009534130920656e-07
7.860094308853149414e-01,8.545539379119873047e-01,2.564117380643438082e-07
8.001914620399475098e-01,8.582372665405273438e-01,2.850022440270549851e-07
8.050377368927001953e-01,8.621206283569335938e-01,2.861408745502558304e-07
8.121309876441955566e-01,8.604177832603454590e-01,2.838692694240307901e-07
8.135226964950561523e-01,8.619327545166015625e-01,2.643727441409282619e-07
8.149048089981079102e-01,8.594977259635925293e-01,2.846010431767354021e-07
8.159807324409484863e-01,8.580935001373291016e-01,2.906439533489901805e-07
