4.576890468597412109e-01,3.680339455604553223e-01,3.464574263034592150e-07
4.582664370536804199e-01,3.705959320068359375e-01,4.348435140855144709e-07
4.567805826663970947e-01,3.699344396591186523e-01,4.170447880369465565e-07
4.587568640708923340e-01,3.714423477649688721e-01,4.150432744154386455e-07
4.588191807270050049e-01,3.715520501136779785e-01,4.216339561935456004e-07
4.600076377391815186e-01,3.711406290531158447e-01,4.239580562170885969e-07
4.608010947704315186e-01,3.721842467784881592e-01,4.249478138262929861e-07
4.587302207946777344e-01,3.708756566047668457e-01,4.199943646199244540e-07
4.613516926765441895e-01,3.717751801013946533e-01,4.269053590633120621e-07
4.631370306015014648e-01,3.731685578823089600e-01,4.188470086319284746e-07
4.646744430065155029e-01,3.752358257770538330e-01,4.165813436429743888e-07
4.655416905879974365e-01,3.832920789718627930e-01,4.162068591995193856e-07
4.629248678684234619e-01,3.970448970794677734e-01,4.153919519467308419e-07
4.582429528236389160e-01,4.189273416996002197e-01,3.825963119652442401e-07
4.596970081329345703e-01,4.484672248363494873e-01,3.683624640871130396e-07
4.626324176788330078e-01,4.845585227012634277e-01,3.325361035422247369e-07
4.652369618415832520e-01,5.239298939704895020e-01,3.675235973332746653e-07
4.659425914287567139e-01,5.659753680229187012e-01,3.728162880634044996e-07
4.674017429351806641e-01,6.053726673126220703e-01,3.576868152777024079e-07
4.601401090621948242e-01,6.372625827789306641e-01,3.752507780063751852e-07
4.750266969203948975e-01,6.849018335342407227e-01,3.999575426405499456e-07
4.704844951629638672e-01,7.244461774826049805e-01,3.499669674056349322e-07
4.636097252368927002e-01,7.564630508422851562e-01,3.367069041360082338e-07
4.622216820716857910e-01,7.705661058425903320e-01,3.336650422625098145e-07
4.643644690513610840e-01,7.839053869247436523e-01,3.477696282061515376e-07
4.640458524227142334e-01,7.942644357681274414e-01,3.590691619592689676e-07
4.611384868621826172e-01,8.028682470321655273e-01,3.446577352406166028e-07
4.559701383113861084e-01,8.069313764572143555e-01,3.668994850158924237e-07
4.549620747566223145e-01,8.117944598197937012e-01,3.513006845423660707e-07
4.525609910488128662e-01,8.147966265678405762e-01,3.453977228673466016e-07
