7.468430399894714355e-01,8.317338824272155762e-01,2.578562998678535223e-07
7.462108731269836426e-01,8.332077264785766602e-01,2.558104199579247506e-07
7.458487153053283691e-01,8.334975242614746094e-01,2.582455067567934748e-07
7.454200983047485352e-01,8.323535919189453125e-01,2.533580527597223409e-07
7.479979991912841797e-01,8.263890147209167480e-01,2.730898245317803230e-07
7.478165030479431152e-01,8.083144426345825195e-01,2.937660212865011999e-07
7.497746944427490234e-01,7.831385135650634766e-01,3.091079747719049919e-07
7.502805590629577637e-01,7.513360381126403809e-01,3.295819510640285444e-07
7.524502277374267578e-01,7.177361249923706055e-01,3.238485817291802960e-07
7.535853981971740723e-01,6.869544386863708496e-01,3.144996583159809234e-07
7.545809149742126465e-01,6.498218774795532227e-01,2.824614853125240188e-07
7.544254660606384277e-01,6.186534762382507324e-01,2.962505050163599662e-07
7.570253610610961914e-01,5.871059298515319824e-01,3.062737050640862435e-07
7.552366256713867188e-01,5.563470125198364258e-01,2.969285617382411147e-07
7.535711526870727539e-01,5.261123776435852051e-01,3.150164502585539594e-07
7.577441930770874023e-01,4.964281320571899414e-01,2.990488496834586840e-07
7.584406137466430664e-01,4.703578352928161621e-01,3.242574280193366576e-07
7.609170675277709961e-01,4.436089694499969482e-01,3.357547768700896995e-07
7.596420645713806152e-01,4.176438450813293457e-01,3.375987773779343115e-07
7.615657448768615723e-01,3.917365074157714844e-01,3.327860724766651401e-07
7.665259242057800293e-01,3.708052039146423340e-01,3.356273055032943375e-07
7.646470069885253906e-01,3.548491597175598145e-01,3.238334329580538906e-07
7.570695877075195312e-01,3.354729413986206055e-01,3.175922529408126138e-07
7.586704492568969727e-01,3.209348320960998535e-01,3.105568282535386970e-07
7.527042627334594727e-01,3.105382621288299561e-01,2.846936126843502279e-07
7.551341652870178223e-01,3.010966479778289795e-01,2.996362979956757044e-07
7.532748579978942871e-01,2.916019558906555176e-01,2.856900778169801924e-07
7.515988349914550781e-01,2.860239744186401367e-01,2.907715668243326945e-07
7.511177659034729004e-01,2.735112309455871582e-01,2.922899113855237374e-07
7.520502209663391113e-01,2.728230953216552734e-01,2.943637582575320266e-07
